DATE,DGS30
1/3/2012,2.98
1/4/2012,3.03
1/5/2012,3.06
1/6/2012,3.02
1/9/2012,3.02
1/10/2012,3.04
1/11/2012,2.96
1/12/2012,2.97
1/13/2012,2.91
1/16/2012,.
1/17/2012,2.89
1/18/2012,2.96
1/19/2012,3.05
1/20/2012,3.1
1/23/2012,3.15
1/24/2012,3.15
1/25/2012,3.13
1/26/2012,3.1
1/27/2012,3.07
1/30/2012,2.99
1/31/2012,2.94
2/1/2012,3.01
2/2/2012,3.01
2/3/2012,3.13
2/6/2012,3.08
2/7/2012,3.14
2/8/2012,3.14
2/9/2012,3.2
2/10/2012,3.11
2/13/2012,3.14
2/14/2012,3.06
2/15/2012,3.09
2/16/2012,3.14
2/17/2012,3.16
2/20/2012,.
2/21/2012,3.2
2/22/2012,3.15
2/23/2012,3.13
2/24/2012,3.1
2/27/2012,3.04
2/28/2012,3.07
2/29/2012,3.08
3/1/2012,3.15
3/2/2012,3.11
3/5/2012,3.13
3/6/2012,3.08
3/7/2012,3.12
3/8/2012,3.18
3/9/2012,3.19
3/12/2012,3.17
3/13/2012,3.26
3/14/2012,3.43
3/15/2012,3.41
3/16/2012,3.41
3/19/2012,3.48
3/20/2012,3.46
3/21/2012,3.38
3/22/2012,3.37
3/23/2012,3.31
3/26/2012,3.33
3/27/2012,3.29
3/28/2012,3.31
3/29/2012,3.27
3/30/2012,3.35
4/2/2012,3.35
4/3/2012,3.41
4/4/2012,3.37
4/5/2012,3.32
4/6/2012,3.21
4/9/2012,3.18
4/10/2012,3.13
4/11/2012,3.18
4/12/2012,3.22
4/13/2012,3.14
4/16/2012,3.12
4/17/2012,3.15
4/18/2012,3.13
4/19/2012,3.12
4/20/2012,3.12
4/23/2012,3.08
4/24/2012,3.12
4/25/2012,3.15
4/26/2012,3.13
4/27/2012,3.12
4/30/2012,3.12
5/1/2012,3.16
5/2/2012,3.11
5/3/2012,3.12
5/4/2012,3.07
5/7/2012,3.07
5/8/2012,3.03
5/9/2012,3.03
5/10/2012,3.07
5/11/2012,3.02
5/14/2012,2.95
5/15/2012,2.91
5/16/2012,2.9
5/17/2012,2.8
5/18/2012,2.8
5/21/2012,2.8
5/22/2012,2.88
5/23/2012,2.81
5/24/2012,2.86
5/25/2012,2.85
5/28/2012,.
5/29/2012,2.85
5/30/2012,2.72
5/31/2012,2.67
6/1/2012,2.53
6/4/2012,2.56
6/5/2012,2.63
6/6/2012,2.73
6/7/2012,2.75
6/8/2012,2.77
6/11/2012,2.71
6/12/2012,2.77
6/13/2012,2.7
6/14/2012,2.73
6/15/2012,2.7
6/18/2012,2.67
6/19/2012,2.73
6/20/2012,2.72
6/21/2012,2.68
6/22/2012,2.75
6/25/2012,2.69
6/26/2012,2.71
6/27/2012,2.7
6/28/2012,2.67
6/29/2012,2.76
7/2/2012,2.69
7/3/2012,2.74
7/4/2012,.
7/5/2012,2.72
7/6/2012,2.66
7/9/2012,2.62
7/10/2012,2.6
7/11/2012,2.6
7/12/2012,2.57
7/13/2012,2.58
7/16/2012,2.56
7/17/2012,2.59
7/18/2012,2.59
7/19/2012,2.61
7/20/2012,2.55
7/23/2012,2.52
7/24/2012,2.47
7/25/2012,2.46
7/26/2012,2.49
7/27/2012,2.63
7/30/2012,2.58
7/31/2012,2.56
8/1/2012,2.6
8/2/2012,2.55
8/3/2012,2.65
8/6/2012,2.65
8/7/2012,2.72
8/8/2012,2.75
8/9/2012,2.78
8/10/2012,2.74
8/13/2012,2.74
8/14/2012,2.82
8/15/2012,2.9
8/16/2012,2.96
8/17/2012,2.93
8/20/2012,2.93
8/21/2012,2.9
8/22/2012,2.82
8/23/2012,2.79
8/24/2012,2.79
8/27/2012,2.76
8/28/2012,2.75
8/29/2012,2.77
8/30/2012,2.75
8/31/2012,2.68
9/3/2012,.
9/4/2012,2.69
9/5/2012,2.7
9/6/2012,2.8
9/7/2012,2.81
9/10/2012,2.83
9/11/2012,2.84
9/12/2012,2.92
9/13/2012,2.95
9/14/2012,3.09
9/17/2012,3.03
9/18/2012,3
9/19/2012,2.97
9/20/2012,2.96
9/21/2012,2.95
9/24/2012,2.91
9/25/2012,2.86
9/26/2012,2.79
9/27/2012,2.83
9/28/2012,2.82
10/1/2012,2.81
10/2/2012,2.81
10/3/2012,2.82
10/4/2012,2.89
10/5/2012,2.96
10/8/2012,.
10/9/2012,2.93
10/10/2012,2.89
10/11/2012,2.86
10/12/2012,2.83
10/15/2012,2.85
10/16/2012,2.91
10/17/2012,2.98
10/18/2012,3.02
10/19/2012,2.94
10/22/2012,2.95
10/23/2012,2.91
10/24/2012,2.93
10/25/2012,2.98
10/26/2012,2.92
10/29/2012,2.87
10/30/2012,.
10/31/2012,2.85
11/1/2012,2.89
11/2/2012,2.91
11/5/2012,2.88
11/6/2012,2.92
11/7/2012,2.83
11/8/2012,2.77
11/9/2012,2.75
11/12/2012,.
11/13/2012,2.72
11/14/2012,2.73
11/15/2012,2.72
11/16/2012,2.73
11/19/2012,2.76
11/20/2012,2.82
11/21/2012,2.83
11/22/2012,.
11/23/2012,2.83
11/26/2012,2.8
11/27/2012,2.79
11/28/2012,2.79
11/29/2012,2.79
11/30/2012,2.81
12/3/2012,2.8
12/4/2012,2.78
12/5/2012,2.78
12/6/2012,2.76
12/7/2012,2.81
12/10/2012,2.8
12/11/2012,2.83
12/12/2012,2.9
12/13/2012,2.9
12/14/2012,2.87
12/17/2012,2.94
12/18/2012,3
12/19/2012,2.99
12/20/2012,2.98
12/21/2012,2.93
12/24/2012,2.94
12/25/2012,.
12/26/2012,2.94
12/27/2012,2.89
12/28/2012,2.88
12/31/2012,2.95
1/1/2013,.
1/2/2013,3.04
1/3/2013,3.12
1/4/2013,3.1
1/7/2013,3.1
1/8/2013,3.06
1/9/2013,3.06
1/10/2013,3.08
1/11/2013,3.05
1/14/2013,3.05
1/15/2013,3.02
1/16/2013,3.01
1/17/2013,3.06
1/18/2013,3.03
1/21/2013,.
1/22/2013,3.02
1/23/2013,3.02
1/24/2013,3.04
1/25/2013,3.14
1/28/2013,3.15
1/29/2013,3.18
1/30/2013,3.19
1/31/2013,3.17
2/1/2013,3.21
2/4/2013,3.17
2/5/2013,3.21
2/6/2013,3.18
2/7/2013,3.17
2/8/2013,3.17
2/11/2013,3.16
2/12/2013,3.19
2/13/2013,3.23
2/14/2013,3.17
2/15/2013,3.18
2/18/2013,.
2/19/2013,3.21
2/20/2013,3.2
2/21/2013,3.17
2/22/2013,3.15
2/25/2013,3.08
2/26/2013,3.08
2/27/2013,3.11
2/28/2013,3.1
3/1/2013,3.06
3/4/2013,3.08
3/5/2013,3.1
3/6/2013,3.15
3/7/2013,3.2
3/8/2013,3.25
3/11/2013,3.26
3/12/2013,3.22
3/13/2013,3.22
3/14/2013,3.25
3/15/2013,3.22
3/18/2013,3.18
3/19/2013,3.13
3/20/2013,3.19
3/21/2013,3.15
3/22/2013,3.13
3/25/2013,3.14
3/26/2013,3.13
3/27/2013,3.09
3/28/2013,3.1
3/29/2013,.
4/1/2013,3.08
4/2/2013,3.1
4/3/2013,3.05
4/4/2013,2.99
4/5/2013,2.87
4/8/2013,2.91
4/9/2013,2.94
4/10/2013,3.01
4/11/2013,3.01
4/12/2013,2.92
4/15/2013,2.88
4/16/2013,2.91
4/17/2013,2.89
4/18/2013,2.87
4/19/2013,2.88
4/22/2013,2.88
4/23/2013,2.9
4/24/2013,2.89
4/25/2013,2.91
4/26/2013,2.87
4/29/2013,2.88
4/30/2013,2.88
5/1/2013,2.83
5/2/2013,2.82
5/3/2013,2.96
5/6/2013,2.98
5/7/2013,3
5/8/2013,2.99
5/9/2013,3.01
5/10/2013,3.1
5/13/2013,3.13
5/14/2013,3.17
5/15/2013,3.16
5/16/2013,3.09
5/17/2013,3.17
5/20/2013,3.18
5/21/2013,3.14
5/22/2013,3.21
5/23/2013,3.2
5/24/2013,3.18
5/27/2013,.
5/28/2013,3.31
5/29/2013,3.27
5/30/2013,3.28
5/31/2013,3.3
6/3/2013,3.27
6/4/2013,3.3
6/5/2013,3.25
6/6/2013,3.23
6/7/2013,3.33
6/10/2013,3.36
6/11/2013,3.33
6/12/2013,3.37
6/13/2013,3.33
6/14/2013,3.28
6/17/2013,3.35
6/18/2013,3.34
6/19/2013,3.41
6/20/2013,3.49
6/21/2013,3.56
6/24/2013,3.56
6/25/2013,3.6
6/26/2013,3.58
6/27/2013,3.54
6/28/2013,3.52
7/1/2013,3.48
7/2/2013,3.47
7/3/2013,3.49
7/4/2013,.
7/5/2013,3.68
7/8/2013,3.63
7/9/2013,3.64
7/10/2013,3.68
7/11/2013,3.64
7/12/2013,3.64
7/15/2013,3.61
7/16/2013,3.58
7/17/2013,3.57
7/18/2013,3.63
7/19/2013,3.56
7/22/2013,3.55
7/23/2013,3.58
7/24/2013,3.65
7/25/2013,3.65
7/26/2013,3.61
7/29/2013,3.66
7/30/2013,3.67
7/31/2013,3.64
8/1/2013,3.77
8/2/2013,3.69
8/5/2013,3.73
8/6/2013,3.73
8/7/2013,3.68
8/8/2013,3.65
8/9/2013,3.63
8/12/2013,3.67
8/13/2013,3.75
8/14/2013,3.75
8/15/2013,3.81
8/16/2013,3.86
8/19/2013,3.89
8/20/2013,3.86
8/21/2013,3.9
8/22/2013,3.88
8/23/2013,3.8
8/26/2013,3.77
8/27/2013,3.7
8/28/2013,3.75
8/29/2013,3.7
8/30/2013,3.7
9/2/2013,.
9/3/2013,3.79
9/4/2013,3.8
9/5/2013,3.88
9/6/2013,3.87
9/9/2013,3.84
9/10/2013,3.88
9/11/2013,3.85
9/12/2013,3.85
9/13/2013,3.84
9/16/2013,3.87
9/17/2013,3.84
9/18/2013,3.75
9/19/2013,3.8
9/20/2013,3.77
9/23/2013,3.73
9/24/2013,3.67
9/25/2013,3.65
9/26/2013,3.69
9/27/2013,3.68
9/30/2013,3.69
10/1/2013,3.72
10/2/2013,3.7
10/3/2013,3.71
10/4/2013,3.73
10/7/2013,3.7
10/8/2013,3.7
10/9/2013,3.73
10/10/2013,3.75
10/11/2013,3.74
10/14/2013,.
10/15/2013,3.78
10/16/2013,3.72
10/17/2013,3.66
10/18/2013,3.65
10/21/2013,3.68
10/22/2013,3.61
10/23/2013,3.59
10/24/2013,3.61
10/25/2013,3.6
10/28/2013,3.61
10/29/2013,3.62
10/30/2013,3.63
10/31/2013,3.63
11/1/2013,3.69
11/4/2013,3.7
11/5/2013,3.76
11/6/2013,3.77
11/7/2013,3.71
11/8/2013,3.84
11/11/2013,.
11/12/2013,3.86
11/13/2013,3.83
11/14/2013,3.79
11/15/2013,3.8
11/18/2013,3.76
11/19/2013,3.8
11/20/2013,3.9
11/21/2013,3.89
11/22/2013,3.84
11/25/2013,3.83
11/26/2013,3.8
11/27/2013,3.81
11/28/2013,.
11/29/2013,3.82
12/2/2013,3.86
12/3/2013,3.84
12/4/2013,3.9
12/5/2013,3.92
12/6/2013,3.9
12/9/2013,3.88
12/10/2013,3.83
12/11/2013,3.87
12/12/2013,3.91
12/13/2013,3.88
12/16/2013,3.9
12/17/2013,3.88
12/18/2013,3.9
12/19/2013,3.91
12/20/2013,3.82
12/23/2013,3.85
12/24/2013,3.9
12/25/2013,.
12/26/2013,3.92
12/27/2013,3.94
12/30/2013,3.9
12/31/2013,3.96
1/1/2014,.
1/2/2014,3.92
1/3/2014,3.93
1/6/2014,3.9
1/7/2014,3.88
1/8/2014,3.9
1/9/2014,3.88
1/10/2014,3.8
1/13/2014,3.77
1/14/2014,3.8
1/15/2014,3.81
1/16/2014,3.77
1/17/2014,3.75
1/20/2014,.
1/21/2014,3.74
1/22/2014,3.75
1/23/2014,3.68
1/24/2014,3.64
1/27/2014,3.67
1/28/2014,3.68
1/29/2014,3.62
1/30/2014,3.65
1/31/2014,3.61
2/3/2014,3.55
2/4/2014,3.59
2/5/2014,3.66
2/6/2014,3.67
2/7/2014,3.67
2/10/2014,3.66
2/11/2014,3.69
2/12/2014,3.72
2/13/2014,3.7
2/14/2014,3.69
2/17/2014,.
2/18/2014,3.68
2/19/2014,3.71
2/20/2014,3.73
2/21/2014,3.69
2/24/2014,3.7
2/25/2014,3.66
2/26/2014,3.63
2/27/2014,3.6
2/28/2014,3.59
3/3/2014,3.55
3/4/2014,3.64
3/5/2014,3.64
3/6/2014,3.68
3/7/2014,3.72
3/10/2014,3.73
3/11/2014,3.7
3/12/2014,3.66
3/13/2014,3.6
3/14/2014,3.59
3/17/2014,3.63
3/18/2014,3.62
3/19/2014,3.66
3/20/2014,3.67
3/21/2014,3.61
3/24/2014,3.57
3/25/2014,3.59
3/26/2014,3.55
3/27/2014,3.52
3/28/2014,3.55
3/31/2014,3.56
4/1/2014,3.6
4/2/2014,3.65
4/3/2014,3.62
4/4/2014,3.59
4/7/2014,3.56
4/8/2014,3.54
4/9/2014,3.57
4/10/2014,3.52
4/11/2014,3.48
4/14/2014,3.48
4/15/2014,3.46
4/16/2014,3.45
4/17/2014,3.52
4/18/2014,.
4/21/2014,3.52
4/22/2014,3.5
4/23/2014,3.47
4/24/2014,3.46
4/25/2014,3.45
4/28/2014,3.47
4/29/2014,3.49
4/30/2014,3.47
5/1/2014,3.41
5/2/2014,3.37
5/5/2014,3.41
5/6/2014,3.38
5/7/2014,3.4
5/8/2014,3.45
5/9/2014,3.47
5/12/2014,3.49
5/13/2014,3.45
5/14/2014,3.37
5/15/2014,3.33
5/16/2014,3.34
5/19/2014,3.39
5/20/2014,3.38
5/21/2014,3.42
5/22/2014,3.43
5/23/2014,3.4
5/26/2014,.
5/27/2014,3.37
5/28/2014,3.29
5/29/2014,3.31
5/30/2014,3.33
6/2/2014,3.38
6/3/2014,3.43
6/4/2014,3.45
6/5/2014,3.44
6/6/2014,3.44
6/9/2014,3.45
6/10/2014,3.47
6/11/2014,3.47
6/12/2014,3.41
6/13/2014,3.41
6/16/2014,3.4
6/17/2014,3.44
6/18/2014,3.43
6/19/2014,3.47
6/20/2014,3.44
6/23/2014,3.45
6/24/2014,3.41
6/25/2014,3.38
6/26/2014,3.35
6/27/2014,3.36
6/30/2014,3.34
7/1/2014,3.4
7/2/2014,3.46
7/3/2014,3.47
7/4/2014,.
7/7/2014,3.44
7/8/2014,3.38
7/9/2014,3.37
7/10/2014,3.38
7/11/2014,3.34
7/14/2014,3.36
7/15/2014,3.37
7/16/2014,3.35
7/17/2014,3.27
7/18/2014,3.29
7/21/2014,3.26
7/22/2014,3.25
7/23/2014,3.26
7/24/2014,3.3
7/25/2014,3.24
7/28/2014,3.26
7/29/2014,3.22
7/30/2014,3.31
7/31/2014,3.32
8/1/2014,3.29
8/4/2014,3.3
8/5/2014,3.28
8/6/2014,3.27
8/7/2014,3.23
8/8/2014,3.23
8/11/2014,3.24
8/12/2014,3.27
8/13/2014,3.24
8/14/2014,3.2
8/15/2014,3.13
8/18/2014,3.2
8/19/2014,3.21
8/20/2014,3.22
8/21/2014,3.19
8/22/2014,3.16
8/25/2014,3.13
8/26/2014,3.15
8/27/2014,3.11
8/28/2014,3.08
8/29/2014,3.09
9/1/2014,.
9/2/2014,3.17
9/3/2014,3.15
9/4/2014,3.21
9/5/2014,3.23
9/8/2014,3.23
9/9/2014,3.23
9/10/2014,3.26
9/11/2014,3.27
9/12/2014,3.35
9/15/2014,3.34
9/16/2014,3.36
9/17/2014,3.37
9/18/2014,3.36
9/19/2014,3.29
9/22/2014,3.28
9/23/2014,3.25
9/24/2014,3.28
9/25/2014,3.22
9/26/2014,3.22
9/29/2014,3.18
9/30/2014,3.21
10/1/2014,3.12
10/2/2014,3.15
10/3/2014,3.13
10/6/2014,3.12
10/7/2014,3.06
10/8/2014,3.07
10/9/2014,3.07
10/10/2014,3.03
10/13/2014,.
10/14/2014,2.95
10/15/2014,2.92
10/16/2014,2.94
10/17/2014,2.98
10/20/2014,2.96
10/21/2014,3
10/22/2014,3.01
10/23/2014,3.05
10/24/2014,3.05
10/27/2014,3.04
10/28/2014,3.06
10/29/2014,3.06
10/30/2014,3.04
10/31/2014,3.07
11/3/2014,3.07
11/4/2014,3.05
11/5/2014,3.06
11/6/2014,3.09
11/7/2014,3.04
11/10/2014,3.09
11/11/2014,.
11/12/2014,3.09
11/13/2014,3.08
11/14/2014,3.04
11/17/2014,3.06
11/18/2014,3.05
11/19/2014,3.08
11/20/2014,3.05
11/21/2014,3.02
11/24/2014,3.01
11/25/2014,2.97
11/26/2014,2.95
11/27/2014,.
11/28/2014,2.89
12/1/2014,2.95
12/2/2014,3
12/3/2014,2.99
12/4/2014,2.94
12/5/2014,2.97
12/8/2014,2.9
12/9/2014,2.87
12/10/2014,2.83
12/11/2014,2.84
12/12/2014,2.75
12/15/2014,2.74
12/16/2014,2.69
12/17/2014,2.74
12/18/2014,2.82
12/19/2014,2.77
12/22/2014,2.75
12/23/2014,2.85
12/24/2014,2.83
12/25/2014,.
12/26/2014,2.81
12/29/2014,2.78
12/30/2014,2.76
12/31/2014,2.75
1/1/2015,.
1/2/2015,2.69
1/5/2015,2.6
1/6/2015,2.52
1/7/2015,2.52
1/8/2015,2.59
1/9/2015,2.55
1/12/2015,2.49
1/13/2015,2.49
1/14/2015,2.47
1/15/2015,2.4
1/16/2015,2.44
1/19/2015,.
1/20/2015,2.39
1/21/2015,2.44
1/22/2015,2.46
1/23/2015,2.38
1/26/2015,2.4
1/27/2015,2.4
1/28/2015,2.29
1/29/2015,2.33
1/30/2015,2.25
2/2/2015,2.25
2/3/2015,2.37
2/4/2015,2.39
2/5/2015,2.42
2/6/2015,2.51
2/9/2015,2.52
2/10/2015,2.58
2/11/2015,2.57
2/12/2015,2.58
2/13/2015,2.63
2/16/2015,.
2/17/2015,2.73
2/18/2015,2.7
2/19/2015,2.73
2/20/2015,2.73
2/23/2015,2.66
2/24/2015,2.6
2/25/2015,2.56
2/26/2015,2.63
2/27/2015,2.6
3/2/2015,2.68
3/3/2015,2.71
3/4/2015,2.72
3/5/2015,2.71
3/6/2015,2.83
3/9/2015,2.8
3/10/2015,2.73
3/11/2015,2.69
3/12/2015,2.69
3/13/2015,2.7
3/16/2015,2.67
3/17/2015,2.61
3/18/2015,2.51
3/19/2015,2.54
3/20/2015,2.5
3/23/2015,2.51
3/24/2015,2.46
3/25/2015,2.5
3/26/2015,2.6
3/27/2015,2.53
3/30/2015,2.55
3/31/2015,2.54
4/1/2015,2.47
4/2/2015,2.53
4/3/2015,2.49
4/6/2015,2.57
4/7/2015,2.52
4/8/2015,2.53
4/9/2015,2.61
4/10/2015,2.58
4/13/2015,2.58
4/14/2015,2.54
4/15/2015,2.55
4/16/2015,2.56
4/17/2015,2.51
4/20/2015,2.56
4/21/2015,2.58
4/22/2015,2.66
4/23/2015,2.63
4/24/2015,2.62
4/27/2015,2.61
4/28/2015,2.68
4/29/2015,2.76
4/30/2015,2.75
5/1/2015,2.82
5/4/2015,2.88
5/5/2015,2.9
5/6/2015,2.98
5/7/2015,2.9
5/8/2015,2.9
5/11/2015,3.03
5/12/2015,3.02
5/13/2015,3.07
5/14/2015,3.03
5/15/2015,2.93
5/18/2015,3.02
5/19/2015,3.05
5/20/2015,3.06
5/21/2015,2.98
5/22/2015,2.99
5/25/2015,.
5/26/2015,2.89
5/27/2015,2.88
5/28/2015,2.89
5/29/2015,2.88
6/1/2015,2.94
6/2/2015,3.02
6/3/2015,3.11
6/4/2015,3.03
6/5/2015,3.11
6/8/2015,3.11
6/9/2015,3.15
6/10/2015,3.22
6/11/2015,3.11
6/12/2015,3.1
6/15/2015,3.09
6/16/2015,3.06
6/17/2015,3.09
6/18/2015,3.14
6/19/2015,3.05
6/22/2015,3.16
6/23/2015,3.2
6/24/2015,3.16
6/25/2015,3.16
6/26/2015,3.25
6/29/2015,3.09
6/30/2015,3.11
7/1/2015,3.2
7/2/2015,3.19
7/3/2015,.
7/6/2015,3.08
7/7/2015,3.04
7/8/2015,2.99
7/9/2015,3.11
7/10/2015,3.2
7/13/2015,3.21
7/14/2015,3.2
7/15/2015,3.13
7/16/2015,3.11
7/17/2015,3.08
7/20/2015,3.1
7/21/2015,3.08
7/22/2015,3.04
7/23/2015,2.98
7/24/2015,2.96
7/27/2015,2.93
7/28/2015,2.96
7/29/2015,2.99
7/30/2015,2.96
7/31/2015,2.92
8/3/2015,2.86
8/4/2015,2.9
8/5/2015,2.94
8/6/2015,2.9
8/7/2015,2.83
8/10/2015,2.89
8/11/2015,2.81
8/12/2015,2.84
8/13/2015,2.86
8/14/2015,2.84
8/17/2015,2.81
8/18/2015,2.87
8/19/2015,2.81
8/20/2015,2.76
8/21/2015,2.74
8/24/2015,2.73
8/25/2015,2.84
8/26/2015,2.94
8/27/2015,2.93
8/28/2015,2.92
8/31/2015,2.95
9/1/2015,2.93
9/2/2015,2.97
9/3/2015,2.95
9/4/2015,2.89
9/7/2015,.
9/8/2015,2.97
9/9/2015,2.96
9/10/2015,2.98
9/11/2015,2.95
9/14/2015,2.95
9/15/2015,3.06
9/16/2015,3.08
9/17/2015,3.02
9/18/2015,2.93
9/21/2015,3.02
9/22/2015,2.94
9/23/2015,2.95
9/24/2015,2.91
9/25/2015,2.96
9/28/2015,2.87
9/29/2015,2.85
9/30/2015,2.87
10/1/2015,2.85
10/2/2015,2.82
10/5/2015,2.9
10/6/2015,2.88
10/7/2015,2.89
10/8/2015,2.96
10/9/2015,2.94
10/12/2015,.
10/13/2015,2.89
10/14/2015,2.84
10/15/2015,2.87
10/16/2015,2.87
10/19/2015,2.89
10/20/2015,2.92
10/21/2015,2.87
10/22/2015,2.87
10/23/2015,2.9
10/26/2015,2.87
10/27/2015,2.86
10/28/2015,2.87
10/29/2015,2.96
10/30/2015,2.93
11/2/2015,2.95
11/3/2015,3
11/4/2015,3
11/5/2015,3.01
11/6/2015,3.09
11/9/2015,3.12
11/10/2015,3.1
11/11/2015,.
11/12/2015,3.09
11/13/2015,3.06
11/16/2015,3.07
11/17/2015,3.04
11/18/2015,3.04
11/19/2015,3
11/20/2015,3.02
11/23/2015,3
11/24/2015,3
11/25/2015,3
11/26/2015,.
11/27/2015,3
11/30/2015,2.98
12/1/2015,2.91
12/2/2015,2.91
12/3/2015,3.07
12/4/2015,3.01
12/7/2015,2.95
12/8/2015,2.97
12/9/2015,2.97
12/10/2015,2.98
12/11/2015,2.87
12/14/2015,2.96
12/15/2015,3
12/16/2015,3.02
12/17/2015,2.94
12/18/2015,2.9
12/21/2015,2.92
12/22/2015,2.96
12/23/2015,3
12/24/2015,2.96
12/25/2015,.
12/28/2015,2.95
12/29/2015,3.04
12/30/2015,3.04
12/31/2015,3.01
1/1/2016,.
1/4/2016,2.98
1/5/2016,3.01
1/6/2016,2.94
1/7/2016,2.92
1/8/2016,2.91
1/11/2016,2.96
1/12/2016,2.89
1/13/2016,2.85
1/14/2016,2.9
1/15/2016,2.81
1/18/2016,.
1/19/2016,2.82
1/20/2016,2.77
1/21/2016,2.79
1/22/2016,2.83
1/25/2016,2.8
1/26/2016,2.79
1/27/2016,2.8
1/28/2016,2.79
1/29/2016,2.75
2/1/2016,2.77
2/2/2016,2.67
2/3/2016,2.7
2/4/2016,2.7
2/5/2016,2.68
2/8/2016,2.56
2/9/2016,2.55
2/10/2016,2.53
2/11/2016,2.5
2/12/2016,2.6
2/15/2016,.
2/16/2016,2.64
2/17/2016,2.68
2/18/2016,2.62
2/19/2016,2.61
2/22/2016,2.62
2/23/2016,2.6
2/24/2016,2.61
2/25/2016,2.58
2/26/2016,2.63
2/29/2016,2.61
3/1/2016,2.7
3/2/2016,2.69
3/3/2016,2.65
3/4/2016,2.7
3/7/2016,2.71
3/8/2016,2.63
3/9/2016,2.68
3/10/2016,2.7
3/11/2016,2.75
3/14/2016,2.74
3/15/2016,2.73
3/16/2016,2.73
3/17/2016,2.69
3/18/2016,2.68
3/21/2016,2.72
